Unnamed: 0,ul_total_num_pkts,ul_total_num_bytes,ul_min_pkt_size,ul_max_pkt_size,ul_mean_pkt_size,ul_std_pkt_size,ul_min_iat,ul_max_iat,ul_mean_iat,ul_std_iat,ul_dur,dl_total_num_pkts,dl_total_num_bytes,dl_min_pkt_size,dl_max_pkt_size,dl_mean_pkt_size,dl_std_pkt_size,dl_min_iat,dl_max_iat,dl_mean_iat,dl_std_iat,dl_dur,ip_A,port_A,ip_B,port_B,protocal,action,app
0,1,76.0,76.0,76.0,76.0,205.2869977183783,0.8072871851978172,9.686940368178718,1.4885777450520823,2.193063539446056,0.0,1,149.0,149.0,149.0,149.0,361.3110066429696,0.8260948399171986,9.709714055028462,1.5772967960206263,2.280075026944702,0.0,177357320,35475.0,2152970537,53.0,0,0,0
5,11,1801.0,52.0,931.0,163.72727272727272,259.96349394062656,6.1e-05,4.866796,0.5065552,1.5321519654536593,5.065552,10,4305.0,52.0,1290.0,430.5,533.1858650289472,7.3e-05,4.830727,0.5632582222222223,1.6006016522964717,5.069324000000001,177357320,46307.0,2726105733,443.0,1,0,0
6,5139,268613.0,52.0,610.0,52.269507686320296,8.285435967629907,4.3e-05,0.620523,0.002071093616193,0.0096562701082225,10.641279,53749,68561744.0,52.0,1290.0,1275.591062159296,106.66550704276074,1.7e-05,0.565472,0.0001968887958621,0.0028576043165857,10.582379,177357320,48774.0,2726103048,443.0,1,0,0
7,27,2278.0,52.0,656.0,84.37037037037037,119.90353435098382,5e-05,0.375557,0.0172393461538461,0.0732723704505005,0.4482229999999999,44,48546.0,52.0,1290.0,1103.3181818181818,436.25887198160655,2.2e-05,0.322786,0.0102101162790697,0.0496754667671455,0.439035,177357320,55382.0,2726103045,443.0,1,0,0
9,18,2805.0,52.0,583.0,155.83333333333334,197.09067784681665,5.2e-05,20.000927,1.2744953529411764,4.830577383104153,21.666421,20,7668.0,52.0,1290.0,383.4,475.1822254340129,3.6e-05,20.02125,1.1398651578947367,4.576936853117514,21.657438,177357320,55562.0,2726103047,443.0,1,0,0
10,18,2019.0,52.0,660.0,112.16666666666669,147.06111174690366,4.8e-05,0.13186,0.0285037058823529,0.0406752988092354,0.4845629999999999,16,6634.0,52.0,1290.0,414.625,481.3973930132983,4.7e-05,0.183837,0.0316971333333333,0.0520843828511095,0.4754569999999999,177357320,55563.0,2726103047,443.0,1,0,0
11,26,6297.0,52.0,607.0,242.19230769230768,246.9620244864816,4.7e-05,14.784985,0.9454642,3.0066719095191585,23.636605000000003,35,12261.0,52.0,1290.0,350.3142857142857,414.8379394009022,3.5e-05,14.810128,0.6949252647058826,2.6044990708373628,23.627459000000005,177357320,55564.0,2726103047,443.0,1,0,0
12,33,7585.0,52.0,850.0,229.84848484848484,282.1881155820662,5.3e-05,12.797863,1.14455896875,2.9443163286999785,36.625887,36,13792.0,52.0,1290.0,383.1111111111111,455.652109009104,5.2e-05,12.817773,1.046185685714286,2.8372386602606063,36.616499000000005,177357320,55565.0,2726103047,443.0,1,0,0
13,16,4108.0,52.0,912.0,256.75,334.1844799907181,6.9e-05,16.691713,1.5761467333333334,4.470109118599543,23.642201,19,8487.0,52.0,1290.0,446.6842105263158,487.3189752366831,7.2e-05,16.705002,1.3128939444444443,4.105498225357157,23.632091,177357320,55566.0,2726103047,443.0,1,0,0
14,15,2216.0,52.0,666.0,147.73333333333332,195.99725459690453,0.000371,20.000624,1.9103565,5.462522083645158,26.744991,16,7288.0,52.0,1290.0,455.5,539.0616538640702,5.8e-05,20.011576,1.7823789333333333,5.290867782005822,26.735684,177357320,55567.0,2726103047,443.0,1,0,0
15,13,1778.0,52.0,833.0,136.76923076923077,216.398611304137,3.7e-05,20.00118,1.7000611666666667,5.764029772688609,20.400734,13,5661.0,52.0,1290.0,435.46153846153845,531.6426768962739,2.5e-05,20.035603,1.6993076666666669,5.774865691894886,20.391692,177357320,55569.0,2726103047,443.0,1,0,0
16,13,1609.0,52.0,667.0,123.76923076923076,172.12744979915024,5.3e-05,20.000355,1.6902089166666665,5.766509743783518,20.282507,13,6051.0,52.0,1290.0,465.46153846153845,551.066181050367,5e-05,20.012439,1.6894747500000002,5.770423461260914,20.273697,177357320,55570.0,2726103047,443.0,1,0,0
17,13,1610.0,52.0,668.0,123.84615384615384,172.39047061532827,7.2e-05,20.005284,1.6933955833333334,5.767174322973764,20.320747,13,6051.0,52.0,1290.0,465.46153846153845,551.066181050367,7.6e-05,20.016974,1.6926494166666668,5.770941121884548,20.311793,177357320,55571.0,2726103047,443.0,1,0,0
18,1,69.0,69.0,69.0,69.0,205.2869977183783,0.8072871851978172,9.686940368178718,1.4885777450520823,2.193063539446056,0.0,1,126.0,126.0,126.0,126.0,361.3110066429696,0.8260948399171986,9.709714055028462,1.5772967960206263,2.280075026944702,0.0,177357320,57395.0,2152970537,53.0,0,0,0
19,1,64.0,64.0,64.0,64.0,205.2869977183783,0.8072871851978172,9.686940368178718,1.4885777450520823,2.193063539446056,0.0,1,110.0,110.0,110.0,110.0,361.3110066429696,0.8260948399171986,9.709714055028462,1.5772967960206263,2.280075026944702,0.0,177357320,57577.0,2152970537,53.0,0,0,0
24,11,1801.0,52.0,931.0,163.72727272727272,259.96349394062656,7e-05,4.412468,0.4608155999999999,1.3886012607145524,4.608155999999999,10,4305.0,52.0,1290.0,430.5,533.1858650289472,8.7e-05,4.371712,0.5120185555555555,1.4477184334471005,4.608167,177357320,36985.0,2726105733,443.0,1,0,0
27,1,69.0,69.0,69.0,69.0,205.2869977183783,0.8072871851978172,9.686940368178718,1.4885777450520823,2.193063539446056,0.0,1,126.0,126.0,126.0,126.0,361.3110066429696,0.8260948399171986,9.709714055028462,1.5772967960206263,2.280075026944702,0.0,177357320,40180.0,2152970537,53.0,0,0,0
29,144,8306.0,52.0,607.0,57.68055555555556,48.64135234274597,4.6e-05,0.416618,0.0049986783216783,0.0351983585457948,0.7148110000000001,853,1093405.0,52.0,1290.0,1281.8347010550997,97.82210363073716,3.6e-05,0.36266,0.0007410821596244,0.0126033409673648,0.6314019999999999,177357320,46405.0,2726103048,443.0,1,0,0
32,27,6358.0,52.0,607.0,235.4814814814815,246.3590828867442,9.4e-05,14.65881,0.903371846153846,2.9299129489060616,23.487668,34,12043.0,52.0,1290.0,354.2058823529412,411.1439900696713,2.1e-05,14.682709,0.711254515151515,2.62136642287298,23.471399,177357320,58441.0,2726103047,443.0,1,0,0
33,15,1862.0,52.0,535.0,124.13333333333334,129.9317769703265,5.3e-05,0.536847,0.0817667142857142,0.1477361640297316,1.144734,16,6631.0,52.0,1290.0,414.4375,481.339238479474,5.9e-05,0.524778,0.0756991333333333,0.1419529943476595,1.135487,177357320,58442.0,2726103047,443.0,1,0,0
34,15,2085.0,52.0,561.0,139.0,176.65907441008676,4.8e-05,20.000658,1.5144265,5.3238544954352784,21.201971,15,6711.0,52.0,1290.0,447.4,523.8220526640158,5.4e-05,20.027478,1.513775,5.331314633504992,21.19285,177357320,58443.0,2726103047,443.0,1,0,0
35,32,7735.0,52.0,850.0,241.71875,296.5073283514744,5.2e-05,9.296684,0.7979325161290324,2.0264494733060885,24.735908,35,13681.0,52.0,1290.0,390.8857142857143,456.58925880982366,5.7e-05,9.317652,0.7272644705882354,1.952432203953164,24.726992000000003,177357320,58444.0,2726103047,443.0,1,0,0
36,18,4613.0,52.0,912.0,256.27777777777777,315.0908002755724,4.9e-05,16.421659,1.459543411764706,4.097247196395481,24.812238,22,9501.0,52.0,1290.0,431.8636363636364,478.6580741490234,3.5e-05,16.441831,1.1808438095238096,3.716846326778317,24.79772,177357320,58445.0,2726103047,443.0,1,0,0
37,15,2216.0,52.0,666.0,147.73333333333332,195.99725459690453,5.1e-05,20.001085,1.924156857142857,5.453876545035916,26.938196,16,7367.0,52.0,1290.0,460.4375,544.4138093705315,5.7e-05,20.042446,1.7952639333333336,5.291281862171646,26.928959000000003,177357320,58446.0,2726103047,443.0,1,0,0
38,13,1528.0,52.0,583.0,117.53846153846152,150.42086257376633,4.5e-05,20.000382,1.7519129166666667,5.753079214237956,21.022955,12,5846.0,52.0,1290.0,487.1666666666667,550.7688565390506,3.8e-05,20.024066,1.9103446363636365,6.013430381979662,21.013791,177357320,58447.0,2726103047,443.0,1,0,0
39,13,1778.0,52.0,833.0,136.76923076923077,216.398611304137,4.6e-05,20.001214,1.7243263333333332,5.758428745471338,20.691916,13,5661.0,52.0,1290.0,435.46153846153845,531.6426768962739,4.6e-05,20.015198,1.72358575,5.7625905571473846,20.683029,177357320,58448.0,2726103047,443.0,1,0,0
40,13,1609.0,52.0,667.0,123.76923076923076,172.12744979915024,4.6e-05,20.001114,1.690171833333333,5.766723343943719,20.282062,12,5939.0,52.0,1290.0,494.9166666666667,556.4416915190719,4.3e-05,20.025653,1.843003636363636,6.030668845517191,20.27304,177357320,58452.0,2726103047,443.0,1,0,0
41,13,1610.0,52.0,668.0,123.84615384615384,172.39047061532827,4.8e-05,20.001818,1.690052083333333,5.766969476659382,20.280625,13,5991.0,52.0,1290.0,460.84615384615387,546.7316291920328,5.6e-05,20.016143,1.6893238333333331,5.771605973930918,20.271886,177357320,58453.0,2726103047,443.0,1,0,0
44,11,1801.0,52.0,931.0,163.72727272727272,259.96349394062656,6.3e-05,4.63718,0.484154,1.4593512063377114,4.84154,10,4305.0,52.0,1290.0,430.5,533.1858650289472,7e-05,4.614183,0.5394717777777777,1.5283498765153365,4.855245999999999,177357320,35210.0,2726105733,443.0,1,0,0
48,1,64.0,64.0,64.0,64.0,205.2869977183783,0.8072871851978172,9.686940368178718,1.4885777450520823,2.193063539446056,0.0,1,110.0,110.0,110.0,110.0,361.3110066429696,0.8260948399171986,9.709714055028462,1.5772967960206263,2.280075026944702,0.0,177357320,50440.0,2152970537,53.0,0,0,0
54,26,5763.0,52.0,607.0,221.65384615384616,239.2284167581589,5.1e-05,13.809812,0.93843232,2.841858235973775,23.460808,32,11270.0,52.0,1290.0,352.1875,415.4877768863189,5.2e-05,13.82848,0.7565100967741937,2.578878461161445,23.451813000000005,177357320,56473.0,2726103047,443.0,1,0,0
55,18,1990.0,52.0,631.0,110.55555555555556,140.7288683216239,5e-05,0.153549,0.0307177647058823,0.0457793964171239,0.522202,16,6637.0,52.0,1290.0,414.8125,481.4562934472869,5.3e-05,0.20403,0.0342237333333333,0.0570922900592498,0.5133559999999999,177357320,56474.0,2726103047,443.0,1,0,0
56,17,2768.0,52.0,607.0,162.8235294117647,205.3348592221124,4.8e-05,20.000633,1.31536925,4.984036519068154,21.045908,19,7414.0,52.0,1290.0,390.2105263157895,477.3941510309867,5.2e-05,20.023722,1.168730222222222,4.706912876184291,21.037144,177357320,56475.0,2726103047,443.0,1,0,0
57,26,6023.0,52.0,850.0,231.65384615384616,285.2835701273653,4.8e-05,15.302576,0.93940288,3.126158145931978,23.485072,29,11311.0,52.0,1290.0,390.0344827586207,453.2485507626835,5e-05,15.32792,0.8384341785714285,2.967810979990772,23.476157,177357320,56476.0,2726103047,443.0,1,0,0
58,18,4211.0,52.0,912.0,233.94444444444449,320.73967311278585,8.1e-05,16.737588,1.3885846470588237,4.203946103793448,23.605939,20,8886.0,52.0,1290.0,444.3,504.9724432293832,3.8e-05,16.875749,1.2419351578947369,4.020572327188772,23.596768,177357320,56477.0,2726103047,443.0,1,0,0
59,15,2215.0,52.0,665.0,147.66666666666666,195.8084583999179,7.2e-05,20.002446,1.895436,5.451643778408871,26.536104,15,7236.0,52.0,1290.0,482.4,546.7531174383658,8.4e-05,20.038123,1.8947639285714284,5.462680459913549,26.526695,177357320,56478.0,2726103047,443.0,1,0,0
60,13,1778.0,52.0,833.0,136.76923076923077,216.398611304137,5e-05,20.00068,1.6923933333333334,5.765969820039066,20.30872,12,5609.0,52.0,1290.0,467.4166666666667,542.0861149859919,5e-05,20.025063,1.8454440909090908,6.02972640213699,20.299885,177357320,56479.0,2726103047,443.0,1,0,0
